sound.files,duration,selec,start,end
JS0002-20110427-003.wav,0.0023591285632171832,101,2.0997605248343536,2.243667367190609
JS0002-20110427-003.wav,0.001905449993367725,111,2.318932641928638,2.340799948995383
JS0002-20110427-003.wav,0.003016962489499342,115,2.4570550825193123,2.6092188748468286
JS0002-20110427-003.wav,0.002132289278292454,144,2.7712501760685706,2.773382465346863
JS0002-20110427-003.wav,0.0029035428470369773,145,2.888412666732199,3.0225427359081984
JS0002-20110427-003.wav,0.04069496771549819,169,3.1917875263905473,3.2970636385241194
JS0002-20110427-003.wav,0.002676703562111804,186,3.5029656574503063,3.527101357366299
JS0002-20110427-003.wav,0.0060566089074902685,192,3.6396816944744477,3.777373140423765
JS0002-20110427-003.wav,0.00548951069517889,199,3.850301970527069,3.887412877540757
JS0002-20110427-003.wav,0.00222302499226279,202,3.991849684320107,4.138818857022847
JS0002-20110427-003.wav,0.007054701761159521,209,4.207415056784088,4.214469758545247
JS0002-20110427-003.wav,0.0036974803442735293,210,4.338868422397975,4.474495630854478
JS0002-20110427-003.wav,0.027356817761923224,238,4.703376469343541,4.819268660011591
JS0002-20110427-004.wav,0.006259616222022257,1,0.43817313554155657,0.5132885302058234
JS0002-20110427-004.wav,0.018302573518738985,23,1.1125107048509304,1.1988979446686214
JS0002-20110427-004.wav,0.029687817516764747,36,1.5362595073591314,1.6308795032949168
JS0002-20110427-004.wav,0.018393292594420352,53,1.8376736363108543,1.9578764115888176
JS0002-20110427-004.wav,0.0039009202543036636,71,2.123075848404796,2.2363159346242054
JS0002-20110427-004.wav,0.002472094812320247,82,2.3085736784045054,2.353865176938485
JS0002-20110427-004.wav,0.0014741849798243223,97,2.4400936583737334,2.556508912241995
JS0002-20110427-004.wav,0.0019051005893113704,106,2.6526938122332857,2.693154519987227
JS0002-20110427-004.wav,0.0035607237204979825,109,2.792242430400325,2.9342631433796846
JS0002-20110427-004.wav,0.0041730774813482086,135,3.104316050744622,3.113546716695213
JS0002-20110427-004.wav,0.010818249775016664,137,3.21438096931518,3.3542697840160245
JS0002-20110427-004.wav,0.0020411792028331988,159,3.506020117862223,3.5626741806253084
JS0002-20110427-004.wav,0.004286476325949806,166,3.649515015821407,3.7950964525212645
JS0002-20110427-004.wav,0.0020638589717538736,176,3.8661068090109443,3.9196310636630183
JS0002-20110427-004.wav,0.00961622202223733,189,3.996696918454437,4.153754318228002
JS0002-20110427-004.wav,0.016941787383516704,198,4.256743148895405,4.388172409788951
JS0002-20110427-004.wav,0.006622492524748225,204,4.470295853049612,4.50383923128284
JS0002-20110427-004.wav,0.0044452347083927535,207,4.616761800737365,4.759462906784335
JS0002-20110427-004.wav,0.00238137573663888,230,5.015744295584521,5.1293926176444975
JS0002-20110427-004.wav,0.002018499433913412,246,5.373222813307399,5.409941359189479
JS0002-20110427-004.wav,0.0014741849798243223,250,5.517919739019363,5.667764972276251
JS0002-20110427-005.wav,0.001293248635126365,1,0.2397047689493008,0.2797954766382184
JS0002-20110427-005.wav,0.021690275354049382,9,0.4291316611364955,0.5229035314694307
JS0002-20110427-005.wav,0.02275663826371499,25,0.946680689485052,1.0532262261614285
JS0002-20110427-005.wav,0.007759491810758412,41,1.2113655768075833,1.2513882187788627
JS0002-20110427-005.wav,0.006602374610908512,44,1.3523750551814502,1.483310807344859
JS0002-20110427-005.wav,0.004968797387590929,54,1.5501967192106934,1.5949385842715567
JS0002-20110427-005.wav,0.004106631630840019,62,1.70057657804609,1.8473489538466605
JS0002-20110427-005.wav,0.003902434477925265,84,1.985023212056254,2.0371615517671384
JS0002-20110427-005.wav,0.004583091654307481,89,2.1240134074735204,2.2896626756324268
JS0002-20110427-005.wav,0.015224032178417612,118,2.4110919158990294,2.5438200652935783
JS0002-20110427-005.wav,0.0010890514822117225,145,2.711375173546355,2.756321235760133
JS0002-20110427-005.wav,0.011049334829939639,151,2.8641146439265435,2.9952319046703213
JS0002-20110427-005.wav,0.006352800312901419,159,3.0581019391954998,3.066723596763009
JS0002-20110427-005.wav,0.005467945983604672,162,3.2016752262670733,3.331158909787533
JS0002-20110427-005.wav,0.005626765991427085,175,3.4021741418567535,3.4440345582042653
JS0002-20110427-005.wav,0.003811680187741029,177,3.543274374520805,3.6880728445098665
JS0002-20110427-005.wav,0.03947811623017383,195,3.896104366184844,4.014606780593003
JS0002-20110427-006.wav,0.0014968750799621289,1,0.1994019045913189,0.2659901657241797
JS0002-20110427-006.wav,0.021477889404911188,12,0.44044415231612977,0.5493758342715557
JS0002-20110427-006.wav,0.021387169703095288,34,0.778057522623952,0.8888943183175115
JS0002-20110427-006.wav,0.006282339350750066,54,1.0691316859002244,1.1107947089591703
JS0002-20110427-006.wav,0.0031071497871939524,61,1.2508432486374454,1.2539503984246394
JS0002-20110427-006.wav,0.0340652480318655,62,1.40402346515357,1.460836678415769
JS0002-20110427-006.wav,0.0018597538872255903,67,1.5151550998780312,1.5567500831606151
JS0002-20110427-006.wav,0.005307102556229237,74,1.657743791207151,1.7792174719386233
JS0002-20110427-006.wav,0.005964820394394499,83,1.8567147772148445,1.8793039829670002
JS0002-20110427-006.wav,0.01378939467601481,85,1.984380077595251,2.135451061044156
JS0002-20110427-006.wav,0.001315435676330523,103,2.2927136641419956,2.3284572266574552
JS0002-20110427-006.wav,0.005715341214401093,109,2.4306983306039593,2.5661201654896244
JS0002-20110427-006.wav,0.008346212567061695,122,2.639240245153229,2.6824001432921367
JS0002-20110427-006.wav,0.004377225612616442,125,2.785752563585886,2.9084963201427803
JS0002-20110427-006.wav,0.0016329546326856459,140,2.98912345513165,3.0282009666888428
JS0002-20110427-006.wav,0.025015957775730513,145,3.1335492204225415,3.2291904660619397
JS0002-20110427-006.wav,0.0026081914272069184,150,3.431744880291361,3.5630389687444026
JS0002-20110427-006.wav,0.003061789936285919,174,3.6936980192847337,3.719711893780439
JS0002-20110427-006.wav,0.0043545456871623145,178,3.822089077279667,3.969621992357753
JS0002-20110427-006.wav,0.001383475452692906,209,4.153510827938555,4.1805679790051435
JS0002-20110427-006.wav,0.008096733387067623,212,4.282037965486213,4.427030728913453
JS0002-20110427-006.wav,0.0011339962726983899,237,4.63133149740283,4.75838443979598
JS0002-20110427-006.wav,0.026444793079330786,263,5.108199609998039,5.240559654947417
JS0002-20110427-007.wav,0.00265315865929705,1,0.3949578151194595,0.4189042727623457
JS0002-20110427-007.wav,0.006009290980459214,5,0.7196409406221534,0.7795524378688442
JS0002-20110427-007.wav,0.004648696796204277,16,0.9683575575039489,1.0632816784254657
JS0002-20110427-007.wav,0.012222671088556458,37,1.2658061227518074,1.3673064488972229
JS0002-20110427-007.wav,0.0018141255790065092,62,1.5117335215558803,1.5179242250942402
JS0002-20110427-007.wav,0.0017007427303186162,65,1.655661709680311,1.793127075429531
JS0002-20110427-007.wav,0.0016553895908435479,98,1.996717318533539,1.9983727081243825
JS0002-20110427-007.wav,0.0033107791816870957,99,2.1016191301395915,2.232122788979374
JS0002-20110427-007.wav,0.005487729876494818,109,2.3166156878216033,2.322103417698098
JS0002-20110427-007.wav,0.008503713651593081,110,2.4582988955420135,2.594630432804354
JS0002-20110427-007.wav,0.0015873598816309453,125,2.6744519582806414,2.713795806775346
JS0002-20110427-007.wav,0.001088475347403861,130,2.8566355195523725,2.859583473618258
JS0002-20110427-007.wav,0.0010431222079287927,132,2.9900871324580405,3.1101142160790602
JS0002-20110427-007.wav,0.0018141255790067312,158,3.3049513032643616,3.431010354435578
JS0002-20110427-007.wav,0.0020635678461200513,176,3.5951660427659315,3.5972296106120516
JS0002-20110427-007.wav,0.041543475759249215,177,3.7321778771204,3.888170000345224
JS0002-20110427-007.wav,0.02494422671134,199,4.065137950577311,4.18920146361162
JS0002-20110427-007.wav,0.0015193301724183428,221,4.422520689641598,4.549396097323367
JS0002-20110427-007.wav,0.004512637377779072,237,4.826866604632416,4.864759152663915
JS0002-20110427-007.wav,0.0012698879053045786,244,5.1874694165994395,5.319242963344526
JS0002-20110427-007.wav,0.0029252774961481265,267,5.481765938653774,5.511200126173155
JS0002-20110427-007.wav,0.01099813632272717,271,5.621748403643865,5.754134217771867
JS0002-20110427-007.wav,0.006734941212061862,281,5.837153139581154,5.879172823304892
JS0002-20110427-007.wav,0.007846093129202814,285,5.977521106256784,6.118592046594279
JS0002-20110427-007.wav,0.007279178885763571,292,6.201044054160127,6.2434492395694035
JS0002-20110427-007.wav,0.016145717653158087,294,6.348260344896506,6.503594847598941
JS0002-20110427-008.wav,0.0011566254129886655,1,0.5299158705861426,0.5310724959991313
JS0002-20110427-008.wav,0.0012019832723215718,2,0.7594266388105612,0.7628511571901944
JS0002-20110427-008.wav,0.0019050300919811747,4,1.1647671487389242,1.2240725498166765
JS0002-20110427-008.wav,0.0011793043426551186,17,1.4516556090194472,1.5428929430675535
JS0002-20110427-008.wav,0.015875250766510973,33,1.8386261859179902,1.9413390583773174
JS0002-20110427-008.wav,0.0022225351073115185,49,2.1341326394717623,2.1473771343969656
JS0002-20110427-008.wav,0.007393331071261056,53,2.2856732475029444,2.3266313944805432
JS0002-20110427-008.wav,0.006055274220940987,55,2.4416362468190833,2.462024604589217
JS0002-20110427-008.wav,0.008595314343582405,58,2.60501525613615,2.652164750912688
JS0002-20110427-008.wav,0.004807933089286287,67,2.767419071477559,2.81053171677347
JS0002-20110427-008.wav,0.004535785933289294,69,2.89185835855734,3.020992184078075
JS0002-20110427-008.wav,0.0014741304283187873,93,3.187092664955115,3.2187978086288043
JS0002-20110427-008.wav,0.025264327648419016,97,3.3718125470883056,3.50713772040798
JS0002-20110427-008.wav,0.03533377242032021,121,3.6533261010378815,3.7780375352736595
JS0002-20110427-008.wav,0.0012700200613209311,136,3.984937410620633,3.9919905577468975
JS0002-20110427-008.wav,0.12824934726374426,139,4.099057784702182,4.227307131965926
JS0002-20110427-008.wav,0.002109140458979475,140,4.307068927602811,4.344557198341444
JS0002-20110427-008.wav,0.007416010000927287,144,4.443142505601478,4.580486103661467
JS0002-20110427-008.wav,0.0070077892669315744,159,4.648477534801467,4.693381815541027
JS0002-20110427-008.wav,0.0323174747746835,165,4.7928062431987195,4.920103075416473
JS0002-20110427-008.wav,0.003401839449966637,172,5.032930750507035,5.158209157984474
JS0002-20110427-008.wav,0.0012473411316538119,198,5.3849530967895864,5.38830957838022
JS0002-20110427-008.wav,0.015398993243516124,200,5.492655333775531,5.640227129115086
JS0002-20110427-008.wav,0.04054992624360221,219,5.905956148016816,6.023909261211994
JS0002-20110427-009.wav,0.019751565391939063,1,0.4541272658311959,0.5114090731561535
JS0002-20110427-009.wav,0.011610564271725354,10,0.9447416369616225,1.0077833726557563
JS0002-20110427-009.wav,0.0018368275508005016,21,1.2918566902961932,1.354127411956658
JS0002-20110427-009.wav,0.0021769808009484137,35,1.5363815233860658,1.5422775130553013
JS0002-20110427-009.wav,0.004217900301837663,38,1.6862076916346782,1.6904255919365159
JS0002-20110427-009.wav,0.004898206802134153,39,1.8375078573005994,1.8568058850256741
JS0002-20110427-009.wav,0.0017234431340842349,43,1.9801227766460698,2.1021697627992455
JS0002-20110427-009.wav,0.004558053551985797,62,2.252948360148273,2.377036265802338
JS0002-20110427-009.wav,0.0027439028845290814,84,2.5397655806732384,2.5425094835577675
JS0002-20110427-009.wav,0.006009374085951702,85,2.676439156582787,2.7983727583192466
JS0002-20110427-009.wav,0.001882181317486964,91,2.881869042788959,2.8950216351280234
JS0002-20110427-009.wav,0.006281496686070032,95,3.0189508025986855,3.154649272524476
JS0002-20110427-009.wav,0.0019728888508594444,100,3.236943682176998,3.2786011168784817
JS0002-20110427-009.wav,0.0019502119675163243,105,3.367313084517133,3.5027394318428047
JS0002-20110427-009.wav,0.004580730435329361,126,3.690141195791122,3.8102379699767814
JS0002-20110427-009.wav,0.001269905467220056,143,3.9373419011154938,4.0607721771526055
JS0002-20110427-009.wav,0.0024717802844103076,148,4.178147725337079,4.31377816461284
JS0002-20110427-009.wav,0.0029479948346171625,172,4.500204822577399,4.510658865798621
JS0002-20110427-009.wav,0.0010884904004742069,174,4.634225203135792,4.770445241378476
JS0002-20110427-009.wav,0.0010431366337879666,196,5.022884306755129,5.141937944307001
JS0002-20110427-009.wav,0.0011791979338466874,219,5.389161326514716,5.546856373283424
JS0002-20110427-009.wav,0.02133894722596441,256,5.913518900059844,6.0313933396778685
JS0002-20110427-010.wav,0.0012471777376573678,1,0.2718847468093013,0.29476478930559696
JS0002-20110427-010.wav,0.023582997221157087,9,0.7569688588814092,0.8661309248647268
JS0002-20110427-010.wav,0.005646313757757815,32,1.1789004255103224,1.2891282615603654
JS0002-20110427-010.wav,0.0012018258199244514,57,1.4873841699301502,1.6042107100103438
JS0002-20110427-010.wav,0.003061254446977024,76,1.6970460856097833,1.7109464483949461
JS0002-20110427-010.wav,0.0021542160923171405,79,1.84557361618534,1.970631529334072
JS0002-20110427-010.wav,0.0014739373263226163,92,2.044849942704117,2.068432939925274
JS0002-20110427-010.wav,0.0023356237632494725,97,2.1848739887047373,2.2263709934304274
JS0002-20110427-010.wav,0.00414970047256924,103,2.3429707739219556,2.3845131305653786
JS0002-20110427-010.wav,0.002358299722115653,112,2.4703416348750706,2.6008644541106283
JS0002-20110427-010.wav,0.0012698536965238816,143,2.7793922782665605,2.7806621319630844
JS0002-20110427-010.wav,0.0011791498610578266,144,2.912296073183101,3.0565378475328893
JS0002-20110427-010.wav,0.0034013938299746194,178,3.24381859181129,3.3963144151884834
JS0002-20110427-010.wav,0.0011111219844583964,207,3.5458396879541656,3.561871590872779
JS0002-20110427-010.wav,0.0024263275987150834,209,3.705705197962971,3.8413754598612235
JS0002-20110427-010.wav,0.002358299722115653,220,3.9192673785676417,3.9609684669231298
JS0002-20110427-010.wav,0.001927456503652003,225,4.051309487047255,4.201991233715129
JS0002-20110427-010.wav,0.007006871289747529,231,4.28303511070399,4.327207878575926
JS0002-20110427-010.wav,0.03210915775495948,236,4.420360717599497,4.48759493563866
JS0002-20110427-010.wav,0.003945616842770505,241,4.549160163961201,4.59240321751961
JS0002-20110427-010.wav,0.0026984391051136924,247,4.6875968928411655,4.851861538870072
JS0002-20110427-010.wav,0.0014512613674559915,274,5.0558317888742135,5.181139137570478
JS0002-20110427-010.wav,0.004603219649898627,290,5.393159352972226,5.430166517842349
JS0002-20110427-010.wav,0.006417296359218838,298,5.534407900751637,5.677697284829033
JS0002-20110427-010.wav,0.040884753836293974,326,5.965409850927149,6.088699039284294
JS0002-20110427-010.wav,0.0014512613674551034,343,6.4537139491583,6.571878370811617
JS0003-20110501-001.wav,0.002743955914602969,1,0.25416742058570335,0.2569113765003063
JS0003-20110501-001.wav,0.001791508407054776,2,1.7808727432205451,1.7826642516276
JS0003-20110501-001.wav,0.004195304497533581,3,3.413277061871622,3.4174723663691555
JS0003-20110501-001.wav,0.006644455231228363,4,4.071531676195428,4.114618587251177
JS0003-20110501-001.wav,0.0050570427186480416,10,4.632092389030724,4.672662117387953
JS0003-20110501-001.wav,0.0066898098744454515,18,5.175214241549246,5.218301152604995
JS0003-20110501-001.wav,0.008095803814159197,27,5.4140971473709625,5.458862180225725
JS0003-20110501-001.wav,0.009002896678490302,36,5.564742594814827,5.625517816725041
JS0003-20110501-001.wav,0.0017234764422298099,45,5.834035788913258,5.907827793426631
JS0003-20110501-001.wav,0.003696403422151384,55,6.190228479414654,6.193924882836805
JS0003-20110501-001.wav,0.0038324673518008723,56,6.453172023462765,6.457004490814566
JS0003-20110501-001.wav,0.0039004993166260604,57,7.2708482086928425,7.274748708009469
JS0003-20110501-001.wav,0.00392317663823416,58,7.527442102690633,7.531365279328867
JS0003-20110501-001.wav,0.00342427556285152,59,7.70561781856696,7.709042094129812
JS0003-20110501-001.wav,0.002721278592995091,60,7.8235625682516705,7.826283846844666
JS0003-20110501-001.wav,0.002902697165860779,61,7.93942100434842,7.9423237015142805
JS0003-20110501-001.wav,0.0031294703819444436,62,8.056685434384882,8.059814904766826
JS0003-20110501-001.wav,0.0010204794723733812,63,8.183270243602351,8.259080529738862
JS0003-20110501-001.wav,0.002721278592995091,66,8.312213494267082,8.379701203373351
JS0003-20110501-001.wav,0.0017915084070558862,68,8.439864137600141,8.507419878671234
JS0003-20110501-001.wav,0.0029026971658616674,71,8.737367919779285,8.771247838262068
JS0003-20110501-001.wav,0.03485504331193923,73,8.911098880620388,8.945953923932327
JS0003-20110501-001.wav,0.05394934810611929,74,9.072720151722663,9.1708222450001209
JS0003-20110501-001.wav,0.0010204794723733812,77,9.296341220102,9.402062893439846
JS0003-20110501-001.wav,0.0012018980452399575,80,9.52538216834572,9.635548596718788
JS0003-20110501-001.wav,0.0018595403718784098,83,9.760750089318153,9.873547086997782
JS0003-20110501-001.wav,0.00156473519097311,87,9.998249678521763,10.1162624601713
JS0003-20110501-001.wav,0.0018368630502720862,90,10.24627154495162,10.32314766520372
JS0003-20110501-001.wav,0.003583016814109996,94,10.545498803572993,10.579333367412561
JS0003-20110501-001.wav,0.0031521477035525436,100,10.71850409012263,10.750547145555144
JS0003-20110501-002.wav,0.0036742248064403626,1,0.39534205309297105,0.4087234891164266
JS0003-20110501-002.wav,0.002880410805048861,3,2.9996643484579293,3.0138169180827368
JS0003-20110501-002.wav,0.0018597928032599853,5,3.3834393975306254,3.4342888544197563
JS0003-20110501-002.wav,0.003197936405605173,11,3.797175255055838,3.8488185259463603
JS0003-20110501-002.wav,0.006962882812204363,16,4.344702792415566,4.385867718487721
JS0003-20110501-002.wav,0.005647419609898563,24,4.561550097195664,4.60362223926941
JS0003-20110501-002.wav,0.0017690712031006584,30,4.703983009445326,4.791778837999218
JS0003-20110501-002.wav,0.0035835032062818684,42,5.077801362900569,5.0916817677249
JS0003-20110501-002.wav,0.00444535840779281,44,5.3687455346105475,5.382988825835514
JS0003-20110501-002.wav,0.0037422660065598023,46,5.555427907337772,5.569966043763255
JS0003-20110501-002.wav,0.0021773184038158533,48,5.683345363561991,5.702963909596379
JS0003-20110501-002.wav,0.0017010300029820513,50,5.801759732169552,5.8210153918033045
JS0003-20110501-002.wav,0.003265977605724224,53,5.918268947173774,5.937683369607805
JS0003-20110501-002.wav,0.0034701012060827097,55,6.0356626977795464,6.039132798985629
JS0003-20110501-002.wav,0.0025855656045319364,56,6.158227579594383,6.2355450633299085
JS0003-20110501-002.wav,0.0037422660065598023,59,6.2897512194249225,6.361512005150708
JS0003-20110501-002.wav,0.0021773184038167415,62,6.414334656843297,6.487093380170832
JS0003-20110501-002.wav,0.002721648004770927,69,6.537149023058571,6.610361354386901
JS0003-20110501-002.wav,0.0012474220021863047,74,6.664068541681041,6.665315963683227
JS0003-20110501-002.wav,0.0013608240023854634,75,6.73263139100122,6.733992215003606
JS0003-20110501-002.wav,0.0038329876067191293,76,6.827276700367118,6.883410690465513
JS0003-20110501-002.wav,0.00405979160711567,85,7.100507479646049,7.155688892942773
JS0003-20110501-002.wav,0.0018144320031803218,92,7.252579561912606,7.317649629626663
JS0003-20110501-002.wav,0.0012020612021075294,100,7.414381535796219,7.540076312816542
JS0003-20110501-002.wav,0.001632988802862556,104,7.6471731618042655,7.772051444423157
JS0003-20110501-002.wav,0.0013835044024252952,110,7.8765400474063085,8.003663689629136
JS0003-20110501-002.wav,0.0018144320031794337,116,8.108447137812805,8.237181088438454
JS0003-20110501-002.wav,0.0018371124032192654,123,8.340286187019181,8.413657281147788
JS0003-20110501-002.wav,0.0010206180017888755,127,8.474463433654373,8.475484051656162
JS0003-20110501-002.wav,0.0010206180017888755,128,8.623496342315603,8.686026205225208
JS0003-20110501-002.wav,0.001383504402424407,135,8.798044701021558,8.86826321954464
JS0003-20110501-002.wav,0.0018144320031794337,144,8.97946522093956,9.034283747835648
JS0003-20110501-002.wav,0.003197936405605617,152,9.154603270046549,9.261291871833556
JS0003-20110501-002.wav,0.002222679203896405,165,9.39526499486839,9.496578341845975
JS0003-20110501-002.wav,0.0031298952054861218,181,9.645134962106372,9.74524624788185
JS0003-20110501-002.wav,0.002857730405008141,194,9.892079157739225,9.992893535915936
JS0003-20110501-002.wav,0.005035048808824882,209,10.149252213790009,10.163994473815848
JS0003-20110501-002.wav,0.0023134008040539555,211,10.274810908410092,10.295200588045832
JS0003-20110501-002.wav,0.003061854005368403,214,10.406901558241625,10.48700873118204
JS0003-20110501-002.wav,0.0032432972056852805,217,10.541146846076936,10.620891132616714
JS0003-20110501-002.wav,0.05073605488893129,222,10.69632614314894,10.756315801254093
JS0003-20110501-002.wav,0.002789689204890422,224,10.810385874948869,10.88434665947851
JS0003-20110501-002.wav,0.002449483204292946,232,11.10858777467157,11.167443412774734
JS0003-20110501-002.wav,0.0032432972056852805,241,11.268212430151365,11.340404143477906
JS0003-20110501-002.wav,0.0021773184038167415,250,11.446230890063402,11.517152500987716
JS0003-20110501-002.wav,0.0037422660065598023,260,11.642892638808119,11.749853405395605
JS0003-20110501-003.wav,0.004989602720817499,1,0.20192015010653805,0.20690975282735555
JS0003-20110501-003.wav,0.004626722522939941,2,1.8090031464447587,1.8136298689676986
JS0003-20110501-003.wav,0.001224720667837076,3,2.1306964418632846,2.1319211625311216
JS0003-20110501-003.wav,0.005851443190776795,4,2.4276231637766617,2.465317344331201
JS0003-20110501-003.wav,0.007869964291471465,9,3.0114747221494134,3.0514369039406883
JS0003-20110501-003.wav,0.006282363425756721,16,3.4362259937651882,3.475485095173075
JS0003-20110501-003.wav,0.0068493637349402725,20,3.65216239151475,3.6959121353713726
JS0003-20110501-003.wav,0.0010206005565307485,27,3.794388749070417,3.863131866555862
JS0003-20110501-003.wav,0.00469476256004242,39,4.260825883417385,4.2655206459774275
JS0003-20110501-003.wav,0.004966922708450561,40,4.587281981433055,4.592248904141505
JS0003-20110501-003.wav,0.004898882671347415,41,4.818776867666621,4.823675750337968
JS0003-20110501-003.wav,0.005148362807389617,42,5.008041570872176,5.013189933679565
JS0003-20110501-003.wav,0.0031071616943272318,43,5.1361382807229825,5.13924544241731
JS0003-20110501-003.wav,0.002472121348041867,44,5.257952627148032,5.2604247484960736
JS0003-20110501-003.wav,0.0024040813109396098,45,5.376795891952958,5.379199973263898
JS0003-20110501-003.wav,0.003696842015878943,46,5.496115437017599,5.499812279033478
JS0003-20110501-003.wav,0.05658663085654414,47,5.633964552186367,5.690551183042911
JS0003-20110501-003.wav,0.0015422408409797583,48,5.756459298982437,5.829965219065025
JS0003-20110501-003.wav,0.05640519075760597,51,5.896757855486878,5.959195929534199
JS0003-20110501-003.wav,0.001927801051224698,54,6.01367331924058,6.08776891964472
JS0003-20110501-003.wav,0.002494801360408694,57,6.311121681438406,6.346842700916985
JS0003-20110501-003.wav,0.005715363116572725,62,6.485871176728856,6.522658156788701
JS0003-20110501-003.wav,0.05239082856858435,64,6.652002267319712,6.751431441538185
JS0003-20110501-003.wav,0.04826306631772592,66,6.882045632761766,6.980590286497913
JS0003-20110501-003.wav,0.05270834874172614,68,7.119097122025334,7.218344856144867
JS0003-20110501-003.wav,0.05159702813572675,70,7.353427009804818,7.456598386063904
JS0003-20110501-003.wav,0.05962575251377,73,7.593404220663773,7.653029973177543
JS0003-20110501-003.wav,0.0017917209770201836,74,7.715105167026986,7.784846205056595
JS0003-20110501-003.wav,0.0014288407791429591,79,8.003118644079994,8.048183828653922
JS0003-20110501-003.wav,0.004127762250858424,85,8.17208473621677,8.206717115101716
JS0003-20110501-003.wav,0.002449441335674152,89,8.34930635285526,8.42417307367989
JS0003-20110501-003.wav,0.0024721213480400905,100,8.599580289328994,8.669865647655419
